"GalaxyID","Prob_Smooth"
304325,0.605783
117192,0.599469
564071,0.740864
174338,0.704738
758368,0.090702
892775,0.317367
828266,0.626913
687368,0.532847
197852,0.066415
464868,0.289576
411717,0.571631
478989,0.350406
535339,0.699291
924802,0.343837
396315,0.510325
282617,0.16443
284942,0.823991
586616,0.031986
399726,0.365741
890525,0.637416
124494,0.249146
442689,0.763629
324735,0.160944
719580,0.090555
160227,0.349265
831747,0.344468
702251,0.533366
369350,0.333526
561749,0.213487
483840,0.639471
957104,0.059353
802103,0.379644
400836,0.744
781179,0.052686
218375,0.479216
219261,0.781472
328924,0
699098,0.955541
690336,0.686748
801365,0.352281
416059,0.598134
567434,0.355148
822553,0.67
890452,0.328307
175356,0.824748
988540,0.891272
771284,0.196793
871121,0.882694
304344,0.274096
599346,0.099874
846267,0.713
632761,0.234941
228956,0.67525
671932,0.703875
784799,0.573678
238756,0.100131
615878,0.396787
182224,0.01085
917973,0.109462
664703,0.209169
170648,0.813628
976957,0.113248
912461,0.759
398944,0.430648
251962,0.199989
672001,0.751421
777277,0.255107
120776,0.546318
743660,0.472136
468015,0.0874
542100,0.974533
753492,0.306591
416873,0.795387
850544,0.708209
617348,0.297588
761535,0.949102
426605,0.208425
962107,0.14524
307166,0.743545
563507,0.203582
761881,0.023788
257587,0.738492
904309,0.586738
842515,0.376527
694563,0.02972
136466,0.430926
525203,0.681129
215231,0.297571
515260,0.1883
648131,0.87514
839033,0.123269
715220,0.04619
740932,0.467057
678090,0.78022
723888,0.74721
891279,0.143095
259558,0.835159
952980,0.561115
740825,0.913224
462695,0.567456
665914,0.667723
415315,0.444852
746967,0.482279
966456,0.821957
928408,0.70837
343557,0.423623
868095,0.52487
811091,0.019118
497660,0.427427
595116,0.04817
912342,0.763079
296008,0.161349
739577,0.809
228519,0.842299
353286,0
410735,0.018681
583950,0.305097
315226,0.0699
964830,0.003116
763344,0.094
468904,0.516234
687619,0.726257
936789,0.078991
937187,0.218701
409930,0.66218
147459,0.937607
798052,0.944771
288538,0.709504
773878,0.224357
331920,0.144918
865258,0.164774
664954,0.661959
454916,0.373576
823516,0.468789
340480,0.24473
419631,0.929092
865264,0.2568
198840,0.921862
545498,0.998806
840280,0.625562
152177,0.67975
424087,0.435076
417970,0.061757
267519,0.099366
775625,0.350592
279518,0.795753
909833,0.909
448708,0.38589
437681,0.498664
440386,0.046515
737590,0.656519
383323,0.725
448623,0.711982
255972,0.392535
240059,0.121395
743006,0.062827
732123,0.511294
528296,0
568725,0.463977
930387,0.034536
393556,0.048417
346720,0.842217
580007,0.623556
355164,0.125947
578675,0.332136
363603,0.483977
307365,0.577211
423024,0.676949
903930,0.380305
171154,0.335793
461127,0.544872
457090,0.833334
664207,0.821882
498084,0.205682
765187,0.600248
898089,0.294366
187757,0.400439
904684,0.01498
953372,0.294123
116524,0.760761
847535,0.391404
153593,0.710684
998158,0.366978
421226,0.698984
515795,0.737143
444057,0.049
285079,0.849876
434470,0.766222
367682,0.332135
724379,0.81282
189782,0.467874
848032,0.527936
713159,0.747265
783098,0.121518
162328,0.100261
887418,0.443129
759504,0.891506
427274,0.895936
736240,0.627937
900009,0.697613
476769,0.257656
968771,0.236351
812709,0.084064
499394,0.668642
946611,0.107488
199372,0.772394
231778,0.185165
331330,0.22956
931651,0.417419
811118,0.37517
582257,0.60495
718400,0.684493
578103,0.049719
160187,0.182428
889702,0.810171
358050,0.473955
496200,0.310496
490214,0.715367
822393,0.289192
843423,0.780576
806555,0.075804
629769,0.243522
303875,0.7
930674,0.831875
344689,0.411783
750549,0.03629
354686,0.463697
669331,0.825017
103354,0.811139
755449,0.105642
374686,0.452452
345654,0.402322
672566,0.076455
271071,0.663543
552669,0.281092
935847,0.92842
791734,0.572014
511361,0.027079
614847,0.192047
954938,0.572436
670594,0.661603
890318,0.534956
625951,0.363439
953655,0.834842
310527,0.861982
750255,0.2418
313635,0.705139
857274,0.950137
256847,0.825
920610,0.513737
872176,0.295847
585555,0.75978
136039,0.559302
285535,0.841665
915619,0.682208
861598,0.102445
978947,0.256857
704679,0.4027
696696,0.391243
742406,0.2599
254300,0.551808
935789,0.432294
992867,0.625844
712917,0.107811
631055,0.141742
581449,0.363145
749013,0.20571
393268,0.405227
841117,0.234952
748549,0.199589
203121,0.116076
146687,0.285363
432957,0.217
415262,0.10554
223184,0.240315
266530,0.342225
157414,0.712384
123470,0.02
838054,0.816768
549120,0.72251
634621,0.765492
835562,0.215949
875854,0.797405
473136,0.927051
870358,0.011364
331622,0.150786
954288,0.915372
104354,0.216522
470462,0.536786
743664,0.606113
870496,0.490461
257192,0.028408
715209,0.668684
333489,0.564072
702347,0.019696
474850,0.083806
966833,0.625
934798,0.387943
238211,0.90174
950360,0.620477
845192,0.952307
259547,0.683107
283039,0.605244
280030,0.81203
217771,0.09918
118337,0.121547
806049,0.74975
710945,0.249182
675728,0.457471
401281,0.364805
362447,0.51573
827641,0.935156
930429,0.293553
220601,0.123321
433177,0.042368
388623,0.572383
102015,0.679525
523656,0.736158
807741,0.211216
423261,0.721042
328489,0.386004
198141,0.545316
628807,0.73176
921609,0.880881
306752,0.266577
450308,0.571675
960187,0.148751
881483,0.329865
400262,0
753935,0.058711
475311,0.712
117805,0.722087
294629,0.774268
282084,0.369243
185396,0.765869
782479,0.57728
237113,0.764926
124079,0.465402
407222,0.278912
232681,0.229649
992676,0.442282
182795,0.173232
599531,0.45381
245856,0.198348
777438,0.077365
846728,0.007471
554241,0.642997
726418,0.784041
538869,0.469291
153381,0.962728
698592,0.710184
667231,0.557165
361501,0.771782
860313,0.395568
896373,0.507219
572116,0.231137
854306,0.372974
512146,0.737494
310370,0.380397
168657,0.882707
258367,0.279703
992986,0.324709
124425,0.133927
224650,0.832172
767123,0.342859
420551,0.570663
762881,0.475886
588722,0.243633
441802,0.116508
985849,0.558228
321822,0.371026
574539,0.878
597106,0.422
552454,0.772101
898228,0.883711
900769,0.198316
151601,0.564888
346775,0.125253
938675,0.312312
671440,0.045343
365304,0.746095
316772,0.899
412246,0.473493
311257,0.960359
500921,0.880334
147362,0.152017
435412,0.246435
242414,0.156617
655501,0.384972
592595,0.017469
831704,0.562719
927563,0.573966
508331,0.447428
405667,0.948255
912722,0.025541
426061,0.471282
448770,0.646018
655840,0.019909
637014,0.049197
380866,0.445612
696343,0.522909
189498,0.561853
396014,0.688885
268508,0.227
576588,0.175469
957980,0.819516
816474,0.074011
333289,0.027654
334439,0.323563
136731,0.542072
349312,0.391242
922184,0.932705
394536,0.424253
151953,0.066191
747067,0.04039
210845,0.699752
341848,0.123023
998599,0.344308
246340,0.094998
610520,0
997120,0.491355
399301,0.174039
445144,0
524106,0.539758
259188,0.113862
608812,0.716114
997668,0.199918
573699,0.043666
138027,0.199153
314012,0.733543
718521,0.296078
506819,0.225916
542532,0.134611
484847,0.274722
436120,0.110885
299147,0.818948
715834,0.4082
242964,0.211562
610014,0.606786
394579,0.035455
290357,0.425662
685678,0.997634
283714,0.845191
578729,0.600463
730197,0.811887
878802,0.342
303756,0.439544
796385,0.66218
674687,0.695583
990531,0.318676
669280,0.795247
706018,0.351096
549811,0.118536
612030,0.435435
341007,0.571421
905028,0.277164
986515,0.347916
639769,0.67323
298860,0.516562
352506,0.389935
239928,0.5
683534,0.324094
560872,0.227861
981271,0.543055
689697,0.562809
828002,0.926781
766239,0.9
929974,0.163199
362496,0.186602
226387,0.347373
775640,0.664671
825341,0.301372
970737,0.943302
340485,0.092952
708677,0.423163
500735,0.708956
457628,0.064961
196358,0.776559
307053,0.511036
946699,0.432578
198249,0.719316
687189,0.524738
761313,0.411033
336635,0.851661
917851,0.402773
813953,0.732592
348237,0.870542
329045,0.446124
917913,0.887275
997319,0.659115
185076,0.588956
626682,0.76674
279404,0.083885
822350,0.429784
770688,0.869596
399236,0.209395
159174,0.82175
227625,0.353202
249299,0.142696
217697,0.526657
929840,0.336287
211677,0.01691
393054,0.050601
963188,0.341576
725429,0.513137
403111,0.851253
473434,0.582022
416313,0.481104
450922,0.097693
117267,0.450423
363129,0.096635
767418,0.115975
875198,0.126855
720688,0.482491
955949,0.178026
575667,0.677422
288576,0.123174
494281,0.532212
183083,0.349403
567874,0.737688
131030,0
174962,0.572836
233139,0.822485
571473,0.677191
184943,0.611246
196992,0.513879
961083,0.775
852667,0.093889
552277,0.347815
260637,0.403924
843219,0.111558
746818,0.523266
718088,0.573969
923015,0.009187
601449,0.353898
361859,0.817811
169113,0.259704
179859,0.326314
374534,0.254838
389599,0.647926
726775,0.123011
401416,0.585924
784190,0.073598
515240,0.789867
918851,0.392318
732367,0.291908
560490,0.358298
860065,0.90741
992649,0.009828
647771,0.468211
469462,0.483804
950985,0.740248
405878,0.288652
819070,0.902591
551113,0
472710,0.755
889858,0.463626
248466,0.439049
968646,0.354173
367060,0.723087
886170,0.585093
203762,0.691913
369684,0.242417
676529,0.756914
106885,0.305342
612581,0.560935
585226,0.128276
395013,0.615229
370131,0
555432,0.441393
454791,0.52684
801994,0.404648
332693,0.300787
161650,0.829
817561,0.147111
485277,0.172085
160161,0.021127
736033,0.615456
947536,0.791692
337279,0
257683,0.201636
742296,0.755699
674943,0.910461
957211,0.041843
979516,0.906211
158998,0.307866
442518,0.050812
794265,0
346892,0.284208
398567,0.773061
110076,0.529956
239441,0.34923
445415,0.010006
647671,0.190224
574939,0.523238
226714,0.745706
701646,0.223229
964761,0.221497
377846,0.325113
463069,0.201249
729848,0.208286
123383,0.73179
638518,0.524049
684301,0.413838
793978,0.251811
638102,0.135057
447827,0
663994,0.870499
693756,0.64889
143789,0.600984
128216,0.015724
980482,0.164584
455356,0.786867
369059,0.799274
196228,0.322595
544019,0.741
459163,0.685452
113418,0.705085
508879,0.700117
289448,0.487611
873036,0.767137
256411,0.404595
609209,0.778096
332748,0.901424
807231,0.092141
721644,0.048901
664368,0.386261
352091,0.83292
699360,0.957
934694,0.571275
184168,0.403045
467847,0.225479
203887,0.015098
173837,0.21978
684367,0.848
967803,1
727358,0.408084
762740,0.663986
599715,0.342635
458583,0.151628
727740,0.539884
319066,0.763143
745017,0.510876
260317,1
230863,0.366454
917544,0.026894
768999,0.866093
516174,0.711399
312738,0.233921
445354,0.555821
877606,0.438941
439177,0.178172
462325,0.662
792959,0.21802
205101,0.553606
411414,0.744204
868880,0.202338
890383,0.845013
956129,0.004973
159823,0.318003
879200,0.327471
859217,0.417531
113279,0.803514
959880,0.825461
642116,0.026665
282477,0.101382
326882,0.12741
834402,0.917114
405023,0.469608
808262,0.431936
107496,0.214385
194277,0.067
660152,0.054757
257388,0.326914
942726,0.819932
653088,0.260523
447958,0.013923
503720,0.311064
597716,0.841
156044,0.653
783482,0.846582
504702,1
196794,0.549793
648903,0.310463
734668,0.796254
929262,0.491427
974438,0.52595
583945,0.106008
875253,0.353369
532141,0.216616
501489,0.616733
831953,0.127722
765223,0.227849
412819,0.372559
904584,0.31655
491547,0.571
695433,0.743127
892670,0.411236
839048,0.052083
215362,0.461766
198347,0.03731
465030,0.225026
243925,0.663381
502459,0.297004
413631,0.341938
401954,0.786605
493768,0.087991
407042,0.961606
445824,0.419565
955977,0.774306
985942,0.013508
984517,0.360958
598395,0.138467
889939,0.35689
112259,0.191714
680786,0.54985
487622,0.238312
819536,0.094042
534286,0.255779
591208,0.402397
913690,0.249849
491326,0.510379
314384,0.549447
593298,0.377551
992809,0.586091
797170,0.583661
818106,0.632948
320153,0.527102
861022,0.949504
967300,0
981807,0.788
685149,0.282975
154816,0
833781,0.125358
600006,0.274151
169530,0.444401
525499,0.419872
123540,0.034117
587921,0.288131
611513,0.338717
805973,0.511814
270049,0.338564
279630,0.517788
370617,0.361079
286045,0.315083
733373,0.802382
414303,0.162144
968628,0.120102
887309,0.2871
767222,0.38274
671567,0.647155
669294,0.781023
143341,0.449532
149227,0.396876
799100,0.368478
231389,0.617455
656842,0.435708
504808,0.004784
713177,0.380464
499453,0.349511
591183,0.867668
978221,0.771
483556,0.128118
199234,0.379785
975524,0.751652
249907,0.71
815754,0.113094
254402,0.471613
787038,0.350779
688663,0.40595
617925,0.395461
571566,0.814
723394,0.898015
373157,0.262757
720426,0
558167,0.672011
966558,0.068983
548826,0.729955
280314,0.042409
581867,0.287212
697047,0.140641
587116,0.528897
634901,0.539702
301300,0.35262
590740,0.460854
110837,0.163831
421944,0.444379
398183,0.07277
551821,0.131616
934082,0.429714
624640,0.563255
551360,0.88103
770227,0.054587
477988,0.505298
779934,0.253931
451020,0.863632
117240,0.191087
614921,0.537562
266843,0.530226
132781,0.258554
431585,0.298734
621284,0.84765
617022,0.42757
224166,0.793197
790560,0.248554
807216,0.982104
264179,0.73658
414873,0.689344
402868,0.635355
196637,0.412351
570085,0.683702
846897,0.93
750159,0.366126
429604,0.054425
786196,0.74694
737688,0.585985
309014,0.197959
837647,0.287543
291200,0.396163
784183,0.475179
912905,0.4396
636079,0.662921
507871,0.75154
206009,0.849937
819468,0.884743
528860,0.045549
502333,0.007943
920815,0.70165
271380,0.437167
928921,0.534582
649139,0.074924
459391,0.069468
984837,0.555224
871323,0.834007
379316,0.725435
348009,0.38581
266467,0.1348
277994,0.825483
199427,0.294656
293379,0.531683
911702,0.352025
874349,0.299158
288793,0.775073
836902,0.961723
433126,0.828
819731,0.108041
680567,0.852265
281555,0.804716
909114,0.106943
938247,0.626791
181426,0.049847
226994,0.082274
752261,0.035674
186287,0.215397
338584,0.650626
506953,0.470416
334845,0.224559
928252,0.754745
758200,0.645495
368463,0.325782
525246,0.372048
361340,0.832381
151564,0.023168
276861,0.949
748786,0.537003
358893,0.060802
858583,0.426746
283060,0.442002
392284,0.051224
553815,0.782532
487887,0.059188
609261,0.153211
711105,0.261909
168907,0.236437
131211,0.952407
823882,0.274816
342228,0.267073
736237,0.297478
445413,0.294639
913114,0.848174
714674,0.177
980549,0.47845
323454,0.935461
411604,0.066971
595348,0.280922
121394,0
437459,0.171745
544627,0.705662
534249,0.934157
812906,0.401531
790489,0.745772
595915,0.146041
559568,0.849232
529558,0.352488
719036,0.20429
453959,0.102411
745192,0.319039
772529,0.461115
212895,0.158454
729497,0.764908
143120,0.154342
524335,0.059056
925496,0.285852
853691,0.143719
230655,0.27414
838017,0.075867
348227,0.783068
470007,0.017301
477352,0.321622
592085,0.014665
372247,0.87814
697643,0.694717
725925,0.67424
966500,0.34118
971859,0.66125
553822,0.878419
523997,0.642811
489411,0.741546
598914,0.638573
274699,0.138528
412912,0.840286
592745,0.767274
629009,0.777343
915313,0.686698
893904,0.02002
162727,0.331852
600847,0.01332
626748,0.563558
446593,0.659082
807682,0.672933
781343,0.073774
378547,0.065805
338902,0.349264
427645,0.045739
565783,0.268647
910711,0.554147
896554,0.065217
159144,0.791481
983881,0.253492
939095,0.572951
665598,0.229427
940543,0.884671
430624,0.251781
121016,0.663996
225883,0.275604
218377,0.080691
605051,0.661091
811908,0.513155
913197,0.209822
449006,0.277458
432759,0.211598
653067,0.545664
358623,0.861214
794299,0.691806
445721,0.244531
235710,0.404074
965804,0.322056
701130,0.166066
943601,0.857
449987,0.176979
405120,0.346681
250233,0.518251
202444,0.088335
216090,0.774857
806337,0.464554
987804,0.523705
348319,0.056226
814537,0.089839
419778,0.308145
566018,0.792476
995429,0.143604
628409,0.429139
101007,0.077166
259670,0.74175
156978,0.378584
309559,0.527843
414173,0.87055
687889,0.244498
994287,0.410312
473342,0.130326
214991,0.74745
352611,0.35436
590477,0.797504
361442,0.793227
166743,0.440585
540245,0.177397
170224,0.929217
971544,0.52625
356682,0.820111
211990,0.176312
866639,0.690667
813505,0.319105
243271,0.800316
414397,0.598111
671124,0.010897
117319,0.119064
486834,0.374389
216613,0.640746
386411,0.606955
162506,0.11326
879836,0.189526
684188,0.320881
104110,0.735239
475775,0.441583
703998,0.187506
941378,0
355378,0.464932
954188,0.421444
902147,0.466366
533440,0.29328
969249,0.875
731016,0.126386
754337,0.130631
181680,0.664127
935500,0.40021
731680,0.290067
411116,0.296024
862022,0.058789
990341,0.197495
149936,0.853279
887402,0.047621
548573,0.070672
694422,0.612388
271676,0.61925
787449,0.400049
747408,0.097572
495205,0.004078
714600,0.254057
938572,0.281136
474131,0.149994
622802,0.069817
119718,0.084576
705935,0.163664
563759,0.804927
881925,0.168932
738564,0.050526
738631,0.856946
262000,0.114357
386257,0.637426
480384,1
401176,0.69311
317349,0.765203
698946,0.779816
648031,0.00216
547922,0.627022
211652,0.287682
991834,0.102556
110063,0.331239
674452,0.653676
763902,0.648636
376738,0.007378
337342,0.821556
810220,0.707359
232628,0.080616
852849,0.857
582941,0.6
230010,0.190964
278797,0.615692
864134,0.088286
292225,0.246226
960662,0.074348
590843,0.468881
255144,0.70473
186084,0.793387
137342,0.20893
863303,0.103167
470085,0
161459,0.418226
596248,0.432645
614891,0.581211
918243,0.962984
914337,0.216634
751906,0.603869
686549,0.605493
112873,0.345138
623485,0.305327
385118,0.136
229757,0.247954
638703,0.375373
127059,0.796304
872611,0.333411
726841,0.188823
132400,0.616783
451891,0.032663
466688,0.929208
101701,0.254054
634469,0.108485
891093,0.049812
943388,0.664962
639452,0.597531
645207,0.867933
984164,0.016937
826563,0.654695
331610,0.697662
342980,0.29597
770938,0.307309
283571,0.830839
514612,0.249514
230141,0.027223
141677,0.532655
238723,0.236828
942167,0.128704
541158,0.878459
372592,0.037693
777754,0.196
984986,0.641823
254959,0.824451
709341,0.71693
576633,0.539408
119909,0.41813
221064,0.128144
615675,0.695655
294880,0.191203
228473,0.290035
957044,0.751679
325193,0.263223
792288,0.330047
270975,0.785826
215735,0.335579
822060,0.727108
549452,0.424692
130160,0.375954
421550,0.093408
622245,0.836802
304181,0.634247
123433,0.918651
363732,0.861633
515623,0
828335,0
720867,0.590844
627695,0.481598
722300,0.074159
198234,0.53492
790068,0.870328
170606,0.394638
258745,0.906
359755,0.603731
829313,0.495462
185928,0.511697
948586,0.765879
949714,0.143196
651904,0.827353
178882,0.918
632818,0.630364
517466,0.257876
449234,0
606887,0.941348
635855,0.143608
960627,0.030497
377247,0.295062
277730,0.042001
259891,0.395275
607163,0.752516
569191,0.878407
578823,0.561997
243538,0.050218
160809,0.122458
425405,0
559135,0.525256
311608,0.180978
855542,0.417783
449003,0.83576
282735,0.710697
278636,0.608447
367022,0.196789
554571,0.530567
305965,0.564697
323370,0.107705
482094,0.304001
287605,0.104641
335517,0.346432
548550,0.322714
870633,0.88407
886548,0.247617
984298,0.537044
822524,0.950302
150604,0.885412
261779,0.619152
487353,0.771892
117205,0.216694
107388,0.798132
630725,0.203591
838322,0.881898
411756,0.381087
419238,0.757265
254695,0.905734
330714,0.16822
699791,0.672144
279142,0.248192
462463,0.043
839797,0.438646
601906,0.117408
577864,0
753309,0.860604
508557,0.723519
824564,0.69378
977583,0.02
991088,0.126047
449783,0.03676
795021,0.491541
435885,0.532134
904633,0.683219
195373,0.309484
891379,0.578268
622991,0.48
926279,0.572725
578655,0.469311
127382,0.206358
595265,0.119549
330355,0.171867
278572,0.117278
948192,0.049464
208332,0.289674
651541,0.238317
888939,0.838368
654414,0.288645
584866,0.179158
250629,0
399407,0.67685
209657,0
256947,0.064938
252158,0.265225
423753,0.803164
171697,0.485194
803764,0.02745
159717,0.725645
840263,0.61418
942415,0.031377
389082,0.861
433579,0.119871
911254,0.85301
479932,0.08977
232318,0.468104
593916,0.108587
276204,0.581095
316307,0.682845
101501,0.169743
285632,0.243887
746506,0.653232
540318,0.263453
786476,0.679401
526131,0.042376
423524,0.132309
485151,0.175
862176,0.60586
401250,0.787766
854052,0.359462
998823,0.875573
365502,0.018872
776488,0.41999
675447,0.665639
864183,0.132015
101374,0.257273
645150,0.461518
394034,0.042
143441,0.255547
592398,0.878228
284883,0.110731
475795,0.12853
204609,1
668926,0.468944
411358,0.88951
303791,0.284996
763870,0.9
593766,0.571934
916818,0.318265
455182,0.185384
937202,0.211424
415291,0.125166
620582,0.333516
607735,0.735065
916616,0.635619
808218,0.2689
900987,0.624408
939757,0.401401
796441,0.851839
379153,0.107717
452488,0.653295
276601,0.676257
256151,0.868358
329623,0.153496
294527,0.947654
460953,0.253986
270921,0.332056
712871,0.840021
129187,0.256595
580597,0.585079
567145,0.499036
394045,0.40497
351011,0.087046
107434,0.465
848261,0.473792
384368,0.242279
554948,0.06427
702245,0.796171
706105,0.034581
796504,0.65009
933466,0.265229
883814,0.415453
243868,0.87988
151417,0.391479
259256,0.684043
801384,0.225586
730000,0.304297
759508,0.088267
122525,0.350185
964689,0.654924
524052,0.449
480293,0.204256
416054,0.401161
157130,0.298074
266859,0
308572,0.142918
501072,0.873618
124265,0
187545,0.548968
763769,0.068881
510411,0.552543
616572,0.518102
982860,0.331035
661026,0.531763
685659,0.339
619767,0.372231
252542,0.581136
295958,0.094733
608219,0.605987
387381,0.112466
510807,0.354903
782666,0.108205
270383,0.079777
925848,0.414234
194596,0.482936
447430,0.350004
582362,0.354192
321707,0.028193
826587,0.795
889201,0.311129
991175,0.35939
101151,0.644645
988095,0.339193
431251,0.784433
640267,0.530707
941636,0.603701
605218,0.065209
551589,0.7708
560868,0.726384
410037,0.179964
906758,0.808069
467698,0.73803
604298,0.363585
803777,0.340875
576919,0.120948
470135,0.476544
609857,0.288673
175144,0.238827
806040,0.204152
306012,0.118246
466062,0.533
550393,0.064088
549303,0.492117
698062,0.185696
979387,0.606081
426252,0.408976
431388,0.528888
890066,0.575964
751272,0.035351
362699,0.279114
336523,0.140267
499375,0.129978
777525,0.184753
327266,0.39887
323482,0.582248
426368,0.317539
126719,0.83984
275297,0.638
177833,0.572752
798962,0.783302
374403,0.067158
253999,0.77759
421120,0.065899
845596,0.514389
508877,0.595013
594349,0.303351
554912,0.552155
425688,0.224712
156206,0.765766
554920,0.317349
945654,0
882072,0
654081,0.72977
280587,0.560816
937624,0.875892
872092,0.049221
819938,0.173748
100951,0.065374
993144,0.464114
886037,0.722814
730817,0.046635
810970,0.178234
874480,0.521257
469023,0.273142
250298,0.498459
642871,0.643437
747221,0.234222
431624,0.752083
479238,0.245771
396078,0.583137
601526,0.487303
246526,0.732782
534738,0.23238
648678,0.729072
915046,0.676164
706881,0.923478
817673,0.349395
187762,0.112377
582828,0.831204
102474,0.013761
398317,0.026
862226,0.868071
994644,0.293036
687073,0.912332
524527,0.025358
441505,0.422254
164569,0.070781
736112,0.122441
903905,0.210887
311107,0.560892
649341,0.410017
994910,0.057209
924848,0.625193
519647,0.473048
208201,0.701138
169964,0.312418
863804,0.445502
345251,0.08129
294329,0.438576
862957,0.880677
917295,0.260409
549270,0.750127
905366,0.508342
940063,0.217622
416328,0.056252
277573,0.297104
974400,0.058397
946133,0.714824
711880,0.061215
384094,0.656851
604102,0.148636
788652,0.198245
700828,0.120707
404727,0.847
370637,0.529853
962185,0.530453
660698,0.042526
420846,0.891514
438461,0.731942
539120,0.255596
597340,0.407155
878177,0.664654
672788,0.721909
902193,0.202817
186465,0.115178
310247,0.461002
146741,0.583777
229524,0.497583
723454,0.74002
834629,0.793304
933185,0.263
804568,0.124457
985972,0.829444
520232,0.289733
870273,0.054298
553645,0.488232
101943,0.855317
825005,0.032865
354844,0.336526
915104,0.079554
945990,0.866822
510135,0.744656
817739,0.102624
167102,0.334342
482540,0.700678
668994,0.493525
349450,0.250976
890652,0.238191
677772,0.498703
769537,0.317029
503998,0.060348
533529,0.794044
258977,0.167956
924550,0.430938
115368,0.522173
907328,0.425551
209902,0.135232
221952,0.184581
946199,0.062212
513689,0.559935
814941,0.361672
672223,0.867697
906118,0.79021
175855,0.064255
850943,0.28242
938002,0.784
427500,0.925273
405977,0.864365
940261,0.192312
144885,0.571184
950987,0.572109
465213,0.014806
733882,0.00961
470975,0.071206
324297,0.643737
392646,0.090415
990700,0.026059
753756,0.554523
154073,0.865
562151,0.562102
103191,0.748594
370316,0.004938
472816,0.007797
360787,0
371714,0.997969
632729,0.14666
100295,0.742621
165614,0.925515
412134,0.529001
182165,0.7421
128284,0.498839
291664,0.02485
423861,0.555806
318583,0.937975
648843,0.657535
785220,0.215189
246642,0.325478
278702,0.058941
852270,0.735714
130973,0.554035
747232,0.340569
576543,0.130678
691943,0.345339
661202,0.26625
272812,0.398868
371024,0.859455
533011,0.258792
372618,0.66927
945469,0.222028
525929,0.246588
944010,0.935999
872428,0.185274
188279,0.383243
981277,0.866419
691546,0.642206
691716,0.841967
169150,0.573259
427775,0.644056
247256,0.341276
112819,0.699056
949792,0.783584
175754,0.775625
362354,0.267195
381092,0.778567
973954,0.303415
993056,0.603442
508858,0.552537
769376,0.321887
169760,0.800441
445412,0.304327
401699,0.039719
468952,0.079603
785393,0.694486
412243,0.456412
960538,0.48352
136771,0.351493
338410,0.389181
173779,0.203038
221052,0
811946,0.051587
982018,0.089071
618374,0
177575,0.527587
891922,1
273820,0.29415
497069,0.506499
551896,0.372847
320607,0.19153
419231,0.588679
877768,0.503708
633150,0.33386
436168,0.337472
148254,0.251556
986537,0.446606
797116,0.507251
957263,0.090503
276379,0.889
170975,0.253889
763889,0.070852
577208,0.60243
863667,0.701401
676596,0.484209
879464,0.916046
292930,0.396511
196781,0.193289
829979,0.673149
711373,0.318
318912,0.844249
169833,0.136107
245538,0.587
149151,0.829748
948387,0.690329
340440,0.651
338715,0
172329,0.168
854285,0.775095
396337,0.272416
886832,0.264594
138616,0.521846
118590,0.635256
755943,0.934089
611465,0.838118
316209,0.653985
773846,0.877
675690,0.114957
387942,0
566380,0.051968
701364,0.501103
199476,0.021282
594123,0.419318
386404,0.262207
308616,0.077177
358007,0.021
740516,0.814919
563096,0.041891
568810,0.201094
562239,0.811439
801851,0.022894
280134,0.392485
190331,0
884885,0.677615
600840,0.48576
643484,0.756015
923318,0.923
511405,0.013714
283954,0
894605,0.796
944063,0.429806
846881,0.089066
325063,0.627249
361322,0.755059
437686,0.757991
288741,0.373125
294000,0.374293
894888,0.183756
459548,0.269689
102804,0.803426
416831,0
316141,0.773472
113999,0.807614
842361,0.847195
724965,0.572971
638491,0.092202
770659,0.635042
307703,0.505284
441767,0.156
220121,0.718288
530029,0.805995
131373,0.754698
791705,0.764725
311654,0.450681
375069,0.108612
694284,0.071176
125188,0.652259
574500,0.221535
404827,0.107994
129277,0.924635
945798,0.051034
111038,0.729
131905,0.742474
143205,0.840146
841935,0.407378
595219,0.481441
503300,0.571085
212398,0.518617
892307,0.195068
650507,0.161653
408283,0.940446
758974,0.579
465830,0.490344
914508,0.367093
363369,0.027792
299784,0.497156
838275,0.233456
278197,0.405902
696779,0.124025
972323,0.672035
564499,0.54648
174444,0.832445
184983,0.649869
206518,0.475536
267759,0.14
258575,0.768208
361884,0.221551
840158,0.043446
438156,0.865531
987932,0.656292
676424,0.851116
899435,0.266718
790238,0.22207
394852,0.347322
908947,0.91697
662691,0.501357
313287,0.770582
787881,0.261992
989825,0.443251
877297,0.062724
998343,0.883117
178752,0.752912
227805,0.120599
720108,0.669702
383124,0.345695
285223,0.768585
626787,0.520005
227796,0.629646
798637,0.312193
949087,0.62287
818497,0.029029
634544,0.014829
866519,0.264889
347728,0.233567
803230,0.031715
116914,0.617355
711491,0
638260,0.872
425114,0.542
339736,0.048086
656663,0.555445
167641,0.6
480512,0.792494
736204,0.007562
731200,0.213434
965377,0.233719
750883,0.583222
173964,0.749598
920647,0.00719
614737,0.06827
615830,0.061124
403545,0.63523
432728,0.10205
232843,0.880166
807131,0.292447
199474,0.708684
312375,0.340123
822895,0.20342
628557,0
592189,0.289565
912891,0.148203
886438,0.574427
998410,0.723572
473122,0.930097
369920,0.988132
538377,0.967216
663772,0.451542
743514,0.100861
669739,0.971851
810694,0.858014
600330,0.237469
473915,0.820957
407794,0.632505
152470,0.437043
597495,0.154392
647108,0.273317
258957,0.402984
522097,0.843515
796128,0.54734
330184,0.283622
485290,0.254239
